1545614096,Acanthuridae sp.,Acanthuridae,NA,NA,NA
-1847673179,Ctenochaetus sp.,Ctenochaetus,Perciformes,Actinopterygii,Acanthuridae
-206585598,Ctenochaetus sp.,Ctenochaetus,Perciformes,Actinopterygii,Acanthuridae
1942796635,Ctenochaetus sp.,Ctenochaetus,Perciformes,Actinopterygii,Acanthuridae
130456650,Ctenochaetus striatus,Ctenochaetus,Perciformes,Actinopterygii,Acanthuridae
-330949619,Ctenochaetus striatus,Ctenochaetus,Perciformes,Actinopterygii,Acanthuridae
-288099069,Ctenochaetus strigosus,Ctenochaetus,Perciformes,Actinopterygii,Acanthuridae
-87519511,Ctenochaetus strigosus,Ctenochaetus,Perciformes,Actinopterygii,Acanthuridae
-618478712,Ctenochaetus strigosus,Ctenochaetus,Perciformes,Actinopterygii,Acanthuridae
853964022,Ctenochaetus tominiensis,Ctenochaetus,Perciformes,Actinopterygii,Acanthuridae
349357957,Naso annulatus,Naso,Perciformes,Actinopterygii,Acanthuridae
-283667649,Naso annulatus,Naso,Perciformes,Actinopterygii,Acanthuridae
170884116,Naso annulatus,Naso,Perciformes,Actinopterygii,Acanthuridae
277778530,Naso brachycentron,Naso,Perciformes,Actinopterygii,Acanthuridae
-690314783,Naso brevirostris,Naso,Perciformes,Actinopterygii,Acanthuridae
-1387827909,Naso brevirostris,Naso,Perciformes,Actinopterygii,Acanthuridae
158414176,Naso brevirostris,Naso,Perciformes,Actinopterygii,Acanthuridae
85891726,Naso caesius,Naso,Perciformes,Actinopterygii,Acanthuridae
-1027817737,Naso fageni,Naso,Perciformes,Actinopterygii,Acanthuridae
-109085844,Naso hexacanthus,Naso,Perciformes,Actinopterygii,Acanthuridae
-1951858822,Naso lituratus,Naso,Perciformes,Actinopterygii,Acanthuridae
592165373,Naso lituratus,Naso,Perciformes,Actinopterygii,Acanthuridae
602053176,Naso lopezi,Naso,Perciformes,Actinopterygii,Acanthuridae
1589412979,Naso lopezi,Naso,Perciformes,Actinopterygii,Acanthuridae
-593564890,Naso thynnoides,Naso,Perciformes,Actinopterygii,Acanthuridae
1533242329,Naso thynnoides,Naso,Perciformes,Actinopterygii,Acanthuridae
447969711,Naso tuberosus,Naso,Perciformes,Actinopterygii,Acanthuridae
832544196,Naso tuberosus,Naso,Perciformes,Actinopterygii,Acanthuridae
-1110649995,Naso unicornis,Naso,Perciformes,Actinopterygii,Acanthuridae
-1220785774,Naso unicornis,Naso,Perciformes,Actinopterygii,Acanthuridae
1115968016,Naso vlamingii,Naso,Perciformes,Actinopterygii,Acanthuridae
1781668523,Naso vlamingii,Naso,Perciformes,Actinopterygii,Acanthuridae
-956511023,Paracanthurus hepatus,Paracanthurus,Perciformes,Actinopterygii,Acanthuridae
-105658690,Prionurus maculatus,Prionurus,Perciformes,Actinopterygii,Acanthuridae
-292278513,Prionurus sp.,Prionurus,Perciformes,Actinopterygii,Acanthuridae
-887898204,Prionurus sp.,Prionurus,Perciformes,Actinopterygii,Acanthuridae
1433976434,Prionurus sp.,Prionurus,Perciformes,Actinopterygii,Acanthuridae
631637973,Prionurus sp.,Prionurus,Perciformes,Actinopterygii,Acanthuridae
1457721315,Zebrasoma flavescens,Zebrasoma,Perciformes,Actinopterygii,Acanthuridae
1947913898,Zebrasoma flavescens,Zebrasoma,Perciformes,Actinopterygii,Acanthuridae
-488856375,Zebrasoma rostratum,Zebrasoma,Perciformes,Actinopterygii,Acanthuridae
267369704,Zebrasoma rostratum,Zebrasoma,Perciformes,Actinopterygii,Acanthuridae
-2109400033,Zebrasoma scopas,Zebrasoma,Perciformes,Actinopterygii,Acanthuridae
571837782,Zebrasoma scopas,Zebrasoma,Perciformes,Actinopterygii,Acanthuridae
253950821,Zebrasoma veliferum,Zebrasoma,Perciformes,Actinopterygii,Acanthuridae
-492264601,Zebrasoma veliferum,Zebrasoma,Perciformes,Actinopterygii,Acanthuridae
-1440101516,Zebrasoma veliferum,Zebrasoma,Perciformes,Actinopterygii,Acanthuridae
793637869,Zebrasoma veliferum,Zebrasoma,Perciformes,Actinopterygii,Acanthuridae
1899184924,Zebrasoma veliferum,Zebrasoma,Perciformes,Actinopterygii,Acanthuridae
-1077525477,Zebrasoma xanthurum,Zebrasoma,Perciformes,Actinopterygii,Acanthuridae
-1765131584,Zebrasoma xanthurum,Zebrasoma,Perciformes,Actinopterygii,Acanthuridae
-1220350270,Zebrasoma xanthurum,Zebrasoma,Perciformes,Actinopterygii,Acanthuridae
-2061152019,Acropoma sp.,Acropoma,Perciformes,Actinopterygii,Acropomatidae
-1489070388,Albula glossodonta,Albula,Albuliformes,Actinopterygii,Albulidae
145605591,Albula glossodonta,Albula,Albuliformes,Actinopterygii,Albulidae
711499502,Albula glossodonta,Albula,Albuliformes,Actinopterygii,Albulidae
575984577,Albula glossodonta,Albula,Albuliformes,Actinopterygii,Albulidae
1484507613,Ambassis natalensis,Ambassis,Perciformes,Actinopterygii,Ambassidae
-412301364,Ambassis sp.,Ambassis,Perciformes,Actinopterygii,Ambassidae
-636582778,Ambassis sp.,Ambassis,Perciformes,Actinopterygii,Ambassidae
324962587,Ambassis sp.,Ambassis,Perciformes,Actinopterygii,Ambassidae
-1820567337,Ambassis sp.,Ambassis,Perciformes,Actinopterygii,Ambassidae
-916740114,Ambassis sp.,Ambassis,Perciformes,Actinopterygii,Ambassidae
-2128961343,Ambassis sp.,Ambassis,Perciformes,Actinopterygii,Ambassidae
1662889871,Ambassis sp.,Ambassis,Perciformes,Actinopterygii,Ambassidae
1621124829,Ambassis sp.,Ambassis,Perciformes,Actinopterygii,Ambassidae
999849043,Ambassis sp.,Ambassis,Perciformes,Actinopterygii,Ambassidae
1054647002,Ambassis sp.,Ambassis,Perciformes,Actinopterygii,Ambassidae
792751256,Ambassis sp.,Ambassis,Perciformes,Actinopterygii,Ambassidae
1575200441,Ambassis sp.,Ambassis,Perciformes,Actinopterygii,Ambassidae
1452039104,Ambassis sp.,Ambassis,Perciformes,Actinopterygii,Ambassidae
-1264083567,Ammodytes sp.,Ammodytes,Perciformes,Actinopterygii,Ammodytidae
1387240912,Ammodytes sp.,Ammodytes,Perciformes,Actinopterygii,Ammodytidae
-1419834918,Ammodytoides pylei,Ammodytoides,Perciformes,Actinopterygii,Ammodytidae
-1471743874,Ammodytoides sp.,Ammodytoides,Perciformes,Actinopterygii,Ammodytidae
923703123,Anomalops katoptron,Anomalops,Beryciformes,Actinopterygii,Anomalopidae
-315296128,Anomalops sp.,Anomalops,Beryciformes,Actinopterygii,Anomalopidae
1061497752,Photoblepharon palpebratus,Photoblepharon,Beryciformes,Actinopterygii,Anomalopidae
844315065,Photoblepharon steinitzi,Photoblepharon,Beryciformes,Actinopterygii,Anomalopidae
800938886,Photoblepharon steinitzi,Photoblepharon,Beryciformes,Actinopterygii,Anomalopidae
-2052295044,Antennarius coccineus,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
-2129648866,Antennarius coccineus,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
-521985977,Antennarius coccineus,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
-236699819,Antennarius coccineus,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
77998761,Antennarius coccineus,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
-119425359,Antennarius coccineus,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
-512162524,Antennarius coccineus,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
-1530643507,Antennarius coccineus,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
-159862518,Antennarius coccineus,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
-2109374478,Antennarius coccineus,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
-1432492472,Antennarius coccineus,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
-56758416,Antennarius coccineus,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
1388714691,Antennarius coccineus,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
1208187535,Antennarius coccineus,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
430631307,Antennarius coccineus,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
-1692766176,Antennarius commerson,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
256314107,Antennarius commerson,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
-2065719483,Antennarius commerson,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
-1443345708,Antennarius commerson,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
2091318562,Antennarius commerson,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
952718774,Antennarius commerson,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
1038456063,Antennarius commerson,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
-2042801330,Antennarius duescus,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
1818391969,Antennarius duescus,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
2132785335,Antennarius hispidus,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
-1287134676,Antennarius nummifer,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
-942257731,Antennarius nummifer,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
1632672307,Antennarius nummifer,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
1400171768,Antennarius nummifer,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
623559738,Antennarius nummifer,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
-355296124,Antennarius pictus,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
212081461,Antennarius pictus,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
-1490256922,Antennarius pictus,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
1436707695,Antennarius pictus,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
510949273,Antennarius pictus,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
-742283157,Antennarius randalli,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
764044882,Antennarius randalli,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
2048572624,Antennarius rosaceus,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
-526290413,Antennarius sp.,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
-1880453492,Antennarius sp.,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
-280176995,Antennarius sp.,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
-922173266,Antennarius sp.,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
-291627176,Antennarius sp.,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
1871890330,Antennarius sp.,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
412057935,Antennarius sp.,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
1524004166,Antennarius sp.,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
536121977,Antennarius sp.,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
2032546455,Antennarius sp.,Antennarius,Lophiiformes,Actinopterygii,Antennariidae
-1604972399,Antennatus linearis,Antennatus,Lophiiformes,Actinopterygii,Antennariidae
-822440665,Antennatus tuberosus,Antennatus,Lophiiformes,Actinopterygii,Antennariidae
320926637,Antennatus tuberosus,Antennatus,Lophiiformes,Actinopterygii,Antennariidae
-1857867906,Antennatus tuberosus,Antennatus,Lophiiformes,Actinopterygii,Antennariidae
1134287324,Antennatus tuberosus,Antennatus,Lophiiformes,Actinopterygii,Antennariidae
1106789226,Antennatus tuberosus,Antennatus,Lophiiformes,Actinopterygii,Antennariidae
-306899549,Histiophryne bougainvilli,Histiophryne,Lophiiformes,Actinopterygii,Antennariidae
-200982616,Histrio histrio,Histrio,Lophiiformes,Actinopterygii,Antennariidae
1268370966,Histrio histrio,Histrio,Lophiiformes,Actinopterygii,Antennariidae
1042096265,Histrio histrio,Histrio,Lophiiformes,Actinopterygii,Antennariidae
280034783,Lophiocharon trisignatus,Lophiocharon,Lophiiformes,Actinopterygii,Antennariidae
-574784427,Amblyapistus sp.,Amblyapistus,NA,NA,NA
125464203,Amblyapistus sp.,Amblyapistus,NA,NA,NA
1682127090,Amblyapistus sp.,Amblyapistus,NA,NA,NA
1890735652,Amblyapistus sp.,Amblyapistus,NA,NA,NA
978494485,Aploactinidae sp.,Aploactinidae,NA,NA,NA
1210496228,Aploactinidae sp.,Aploactinidae,NA,NA,NA
-1141325035,Cocotropis sp.,Cocotropis,NA,NA,NA
-620777500,Cocotropis sp.,Cocotropis,NA,NA,NA
-1213446065,Cocotropis sp.,Cocotropis,NA,NA,NA
239590593,Paraploactis sp.,Paraploactis,Scorpaeniformes,Actinopterygii,Aploactinidae
1341323828,Ptarmus jubatus,Ptarmus,Scorpaeniformes,Actinopterygii,Aploactinidae
